sqft_living,bedrooms,bathrooms,floors,waterfront,condition,yr_built,yr_renovated,price
1810,5,3,2,0,3,1998,0,362000
1310,2,1,1,0,3,1942,0,181000
1400,3,1,1,0,4,1968,0,241500
2350,3,1.75,1,0,4,1964,0,245000
1150,3,1,1,0,3,1968,0,227500
1710,5,1.5,1.5,0,4,1961,0,158550
1660,3,2.25,1,0,5,1968,0,450000
1950,3,1.75,1,0,4,1967,0,485000
1780,4,1.75,1,0,3,1967,0,353000
2450,4,3,2,0,3,2004,0,500000
2060,1,2.25,1.5,0,3,1927,1983,360000
1540,3,1.5,1,0,4,1966,0,357500
1650,3,2.5,2,0,3,1998,0,272000
1160,3,1,1,0,3,1960,0,422000
1440,2,2,1,0,3,1985,0,365000
2150,3,1.75,1,0,4,1966,0,450000
1060,2,1,1,0,3,1950,0,275053
2620,3,2.75,1,0,4,1949,0,1880000
1630,3,1.75,1,0,3,1955,0,725000
1840,3,1.75,1,0,4,1985,0,235000
820,2,1,1,0,3,1949,0,510000
820,2,1,1,0,3,1949,0,489950
2010,3,2.5,2,0,3,1998,0,463000
1990,4,2.25,2,0,3,1991,0,536000
2990,4,2.5,2,0,3,2003,0,375000
2540,4,2.5,2,0,3,1999,0,630000
1640,3,2.25,1,0,4,1963,0,362000
2500,4,2.75,1,0,3,1979,0,350000
4020,4,3.5,2,0,3,2001,0,1691000
1500,3,2,1,0,3,1943,0,255000
1594,4,2.5,1,0,5,1975,0,269000
2130,4,3,1.5,0,4,1930,0,370000
1130,3,1,1,0,3,1961,0,270000
1690,3,2,1,0,3,1997,0,265000
1440,2,1,1,0,3,1946,0,487000
3270,4,3.25,2,0,3,2001,0,835000
4350,4,3.25,1,0,3,2006,0,850000
1610,4,2.75,1,0,5,1982,0,575000
950,3,1,1,0,3,1968,0,335000
1010,3,1,1,0,5,1948,0,318000
1420,3,2,1,0,3,1980,0,510000
1200,3,1.5,1,0,4,1965,0,242500
2020,5,2.25,1,0,4,1963,0,750000
3390,5,3.5,2,0,3,2003,0,439900
1700,2,1,1.5,0,3,1914,0,710000
3410,5,3.25,2,0,3,1912,0,2400000
2030,3,1.75,1,0,3,1976,0,435000
2860,4,2.75,1,0,5,1946,0,874000
1690,4,1.75,1,0,4,1984,0,385000
760,2,1,1,0,3,1930,0,110000
1780,3,1.75,1,0,3,1976,0,477000
1550,3,2,1.5,0,5,1918,0,500000
4090,4,2.5,2,0,3,2005,0,885000
880,2,1,1,0,5,1955,0,235000
1320,3,2.75,1,0,3,1995,0,210000
950,2,1,1,0,3,1910,0,320000
1390,3,1.75,1,0,3,1985,0,406000
1900,3,1.75,1,0,4,1963,0,350000
1392,2,0.75,1.5,0,4,1978,0,350000
3340,4,2.5,2,0,3,1999,0,720000
2750,4,2.75,1,0,3,1981,0,604700
1400,3,1,1.5,0,5,1920,0,343000
2220,3,2.25,1,0,3,1982,0,558000
1210,4,1,1.5,0,3,1922,0,364000
2390,3,1.75,1,0,3,1959,0,420000
1870,5,2,1.5,0,3,1960,0,450000
940,2,1.5,1,0,4,1925,0,392000
1120,4,1,1,0,3,1939,0,100000
1250,3,2.5,3,0,3,2005,0,480000
1060,3,1.5,1,0,4,1955,0,212000
2410,5,2.5,1,0,5,1978,0,560000
2844,5,2.75,2,0,3,2013,0,359950
2200,4,2.5,1,0,5,1979,0,535000
3460,5,4,2,0,3,2012,0,980000
1580,2,1,2,0,3,1921,1995,720000
1520,2,1,1,0,3,1951,0,619950
2260,3,2.5,2,0,3,1994,0,489000
1800,4,2,1,0,4,1923,0,415000
2650,4,2.5,2,0,3,1987,0,672500
1000,3,1,1,0,3,1985,0,352500
2300,4,2,1,0,4,1962,0,258750
1080,3,1,1,0,4,1916,0,350000
902,3,1,1,0,3,1965,0,152000
730,2,1,1,0,3,1946,0,378500
2600,4,1.75,1.5,0,4,1965,0,1017000
1570,3,1.5,1,0,4,1956,0,419000
2876,5,3,1,0,4,1973,0,895000
2290,4,2.25,1,0,4,1976,0,668500
1470,2,2.5,2,0,3,2005,0,487000
2620,3,3.5,2,0,3,1992,0,538000
2680,5,1.5,1,0,4,1963,0,898000
2020,4,2,1,0,3,1995,0,315000
2100,3,2.5,2,0,3,1945,0,800000
1510,3,1.75,1,0,4,1962,0,516130
2850,3,2.5,1.5,1,3,1978,0,1600000
4280,4,2.5,2,0,3,1999,0,1200000
3238,4,2.5,1,0,4,1979,0,355425
2740,3,2.5,2,0,3,1913,1992,1157400
2020,4,2.5,2,0,4,1954,0,689000
1520,3,3.25,3,0,3,2000,0,500000
3860,5,2.5,1,0,4,1955,0,430000
1600,4,2.25,1,0,4,1979,0,299500
2090,4,2.5,2,0,3,1989,0,349950
4020,5,3.25,2,0,3,2010,0,1419000
2910,4,2.25,2,0,3,1988,0,998000
900,3,1,1,0,4,1970,0,329000
1720,3,1.75,2,0,3,1981,0,575000
3030,5,2.25,2,0,4,1961,0,529900
3030,4,2.5,1,0,3,2003,0,1470000
2190,4,1.75,1,0,4,1962,0,725000
1680,3,2.5,2,0,3,1987,0,286000
1210,3,2,1,0,4,1954,2015,335000
1120,3,1.5,1,0,3,1955,0,395300
3180,4,2.75,2,0,3,2004,0,510000
920,3,1,1,0,4,1970,0,203000
700,2,1,1,0,3,1953,0,248000
2540,3,2.25,2,0,3,1991,0,265000
2100,4,1.5,1.5,0,4,1912,0,1000000
1540,3,1,1.5,0,3,1949,0,1000000
1420,3,2,1,0,4,1990,0,241400
1450,4,1.75,1,0,4,1966,0,309950
1550,3,1.75,1,0,3,1945,0,294010
1920,3,2.25,2,0,4,1984,0,345000
1920,3,2.25,2,0,4,1984,0,625000
2510,4,2.5,2,0,3,2002,0,660000
1660,2,2,1,0,3,2003,0,559000
3990,4,3.25,2,0,3,2004,0,866000
2350,3,2,1.5,0,4,1939,0,770000
1350,3,1.5,1,0,4,1968,0,259950
2980,5,2.75,1,0,3,1968,0,352000
6390,5,4.75,2,0,3,1940,0,2466350
1590,3,2,1,0,3,1966,0,395000
1400,4,1.75,1.5,0,4,1942,0,276500
1880,3,2.25,1.5,0,3,1987,2007,530000
3500,4,3.25,2,0,3,1987,0,798000
1370,2,2,1,0,3,1986,0,380000
2810,4,2.5,2,0,3,2001,0,350000
2220,3,2.5,2,0,4,1990,0,325000
2110,3,2.5,2,0,4,1989,0,336000
1720,3,2.25,1,0,4,1974,0,286900
1780,5,2.25,1,0,4,1976,0,472000
1410,3,1.75,2,0,3,1985,0,263000
2110,3,3,1,0,4,1965,0,565000
2700,3,2.5,2,0,3,1992,0,765000
2610,3,2.25,1,1,4,1963,0,1517000
1660,3,2,1,0,3,1981,0,405000
4570,4,3.5,2,0,3,2002,0,1098000
3760,3,3,1,0,4,1979,0,555000
1610,3,2.5,2,0,3,2006,0,305000
1740,3,2.25,1,0,3,1992,0,289950
3530,5,3.5,2,0,3,1999,0,487500
840,3,1,1,0,3,1959,0,96500
840,3,1,1,0,3,1959,0,185000
1470,4,1,1.5,0,3,1945,0,150550
2470,4,2,1.5,0,3,1948,1988,339000
2220,4,1.75,1,0,3,1950,0,675000
1720,3,1.75,1,0,4,1924,0,615000
2700,4,2.5,2,0,4,1994,0,837500
950,2,1,1,0,3,1932,0,250000
1790,3,2.5,2,0,3,1989,0,583000
1610,3,2.5,3,0,3,2000,0,499000
2290,3,2.5,2,0,3,2001,0,550000
2170,4,2.5,1,0,4,1980,0,400000
2100,3,2.5,2,0,3,2008,0,990400
2320,3,2.5,1.5,0,3,1974,0,600000
1120,2,1,1,0,4,1954,0,325000
1530,3,2.5,2,0,4,1991,0,265000
3490,3,2.5,1,0,5,1960,0,1620500
1180,3,1.5,1,0,3,1960,0,347500
2050,5,2,1.5,0,3,1912,1984,629000
2360,2,2,1.5,0,3,1997,0,1087500
2570,4,2.5,2,0,3,1992,0,397500
1270,2,1,1.5,0,3,1909,0,404500
1250,3,1.5,1,0,3,1967,0,225000
2510,3,2.25,1,0,3,1978,0,267000
2690,4,3.75,2,0,4,1909,1989,800000
2900,4,2.5,2,0,3,2001,0,339000
3830,4,2.5,1,1,3,1981,0,1850000
1280,5,1,1.5,0,3,1923,0,525000
4350,5,3.5,2,0,3,2007,0,1150000
1370,1,1,1.5,0,4,1921,0,565000
1230,2,2.25,2,0,3,2012,0,387000
2440,4,2.5,2,0,3,1987,0,720000
4410,4,3.5,2,0,3,1996,0,1500000
910,2,1,1,0,3,1936,0,235000
910,2,1,1,0,3,1936,0,365000
2150,3,2.5,2,0,3,1988,0,368250
2150,3,2.5,2,0,3,1988,0,580000
3190,4,3.25,2,1,3,1956,1991,1100000
2130,4,2.5,2,0,3,2004,0,215000
2740,4,2.5,2,0,3,1989,0,648000
3150,4,3,2,0,3,2001,0,705000
1450,3,2.25,2,0,3,2005,0,465000
2400,5,2,1.5,0,3,1911,0,650000
2280,4,2.25,1,0,4,1963,0,335000
2310,4,2,1.5,0,4,1984,0,640000
2460,4,2.5,2,0,3,1989,0,638250
4200,4,3.5,2,0,3,1996,0,1460000
1620,4,2,2,0,3,1909,0,375000
2170,4,1.75,1,0,3,1960,0,842000
2880,3,2.25,1,0,3,1970,0,499950
3280,4,2.5,2,0,3,1985,0,810000
2900,5,2,2,0,4,1969,0,310000
2160,3,2.5,1,0,3,2014,0,730000
2250,4,1.75,1.5,0,4,1924,0,637800
1340,3,1,1.5,0,4,1903,0,225000
1390,4,1,1.5,0,4,1941,0,417500
1600,4,2,1,0,4,1972,0,265000
2050,4,2.5,2,0,3,1987,0,550000
2570,3,2,1,0,5,1968,0,625700
2660,3,2.5,2,0,3,1991,0,595000
1540,3,1.5,1,0,4,1972,0,270000
2640,5,3,2,0,4,1906,0,739375
1210,2,1.75,2,0,3,2014,0,357562
3760,4,2.5,2,0,3,1987,0,1010000
1350,2,1.75,1,0,3,2004,0,455000
2600,5,2.25,1,0,4,1969,0,310000
3900,3,2.75,2,0,3,1967,2008,415000
1340,2,1,1,0,3,1950,0,452000
1760,3,2,1,0,3,1953,0,810000
1840,3,2,1,0,5,1951,0,730001
2980,3,2.25,1,0,3,1989,0,825000
1730,3,2.5,2,0,3,1996,0,665000
1650,4,1.75,1,0,3,1968,0,327500
3370,3,2.5,2,0,4,1988,0,699950
2200,3,2.5,2,0,3,1985,0,424000
2180,4,2.5,1.5,0,4,1926,0,657000
1490,3,1.75,1,0,3,1974,0,445000
1530,3,2.5,2,0,3,2007,0,450000
1180,3,1,1,0,4,1964,0,350000
2080,4,2.5,2,0,3,1996,0,460000
3200,4,2.5,1,0,5,1970,0,385000
1880,4,2.25,2,0,3,1993,0,272000
2510,3,2.5,2,0,3,2001,0,535000
1060,2,1,1,0,3,1969,0,216500
2130,3,2.5,2,0,3,1989,0,325000
1320,3,1.75,1,0,3,1968,0,420200
1040,3,1.75,1,0,5,1951,0,258000
1150,3,2,1.5,0,3,1917,1991,450000
2120,4,2.25,2,0,4,1926,0,720168
2130,3,2,1.5,0,5,1925,0,652000
2340,4,2.5,2,0,3,1989,0,569500
2250,4,1.75,1,0,4,1963,0,411000
1890,3,1.75,1,0,3,1974,0,524950
1140,2,1,1,0,3,1942,0,153000
2780,3,2.5,2,0,3,2000,0,775000
2390,4,2.5,2,0,3,1997,0,338500
2390,3,1.75,1,0,3,1975,0,570000
2680,3,2,1,0,4,1950,1991,653000
1560,2,2.5,2,0,3,2008,0,435000
1130,2,1,1,0,4,1952,0,207000
1120,2,1,1,0,4,1971,0,540000
2050,4,2.25,2,0,3,1965,0,386000
2600,5,2.25,1.5,0,4,1969,0,265000
1050,3,2.25,2,0,3,2006,0,250000
2600,3,2,2,0,3,1970,2014,1697000
2811,4,2.5,2,0,3,2009,0,455000
4060,4,3.25,2,0,3,2000,0,1795000
2260,3,2,1,0,3,1941,0,759000
4430,4,2.75,2,0,3,1990,0,970000
600,1,,1,0,2,1950,0,280000
2430,3,2.25,1,0,4,1978,0,690000
3420,3,2.5,1,0,4,1987,0,789900
1180,2,1,1.5,0,3,1926,0,447500
2010,4,2.25,1,0,3,1974,0,440000
1230,3,2,1,0,3,1994,0,278000
2750,5,2.5,1.5,0,3,1904,1994,980000
1300,3,2.75,1,0,3,1996,0,245000
1150,3,1.5,1,0,3,1971,0,287000
2220,3,1.75,1,0,3,1988,0,435000
2050,3,2.5,2,0,4,1989,0,585000
1700,4,1.75,1,0,3,1957,0,616000
1610,3,1.75,1,0,4,1978,0,203000
2720,4,2.75,2,0,3,1920,2009,860000
2190,4,2.5,1,0,3,1973,0,833000
2730,4,2.75,2,0,3,2003,0,565000
2490,3,2.5,2,0,3,1991,0,572500
1510,4,2,1,0,3,1955,0,254000
4720,4,4.25,3,0,5,1971,0,1525000
3810,4,3,2,0,3,2003,0,900000
1950,3,2.5,2,0,3,1996,0,899000
1300,3,2,1,0,5,1943,0,560000
1610,3,1.75,1,0,3,1976,0,512500
2040,4,2.5,1.5,0,5,1924,0,775000
700,2,1,1,0,5,1953,0,200000
970,3,1,1,0,4,1943,0,172000
910,3,1,1,0,2,1956,0,219900
1060,3,1,1,0,3,1952,0,641200
2180,5,3.25,2,0,4,1982,0,473000
2050,3,1.75,1,0,3,1984,0,540000
750,2,1,1,0,3,1945,0,295000
800,3,1,1,0,4,1908,0,370000
3470,4,2.25,1.5,0,3,1906,2002,1727000
1390,3,1.5,1,0,3,1922,2013,275000
900,3,1,1,0,4,1969,0,89000
1050,2,1.75,1.5,0,4,1975,0,175000
2410,3,2.5,1,0,4,1989,0,490000
1180,3,2.25,2,0,3,1986,0,342400
1140,3,1,2,0,4,1904,0,345000
700,2,1,1,0,3,1946,0,399000
2060,4,2.5,1,0,4,1960,0,550000
2230,3,2.25,1,0,5,1974,0,652450
1950,2,2.25,1,0,3,1953,0,438000
2100,3,1.75,1,0,3,1941,0,605000
2130,4,2.5,1,0,5,1969,0,395000
1880,3,2,2,0,4,1902,0,449950
2310,4,2.5,2,0,3,2003,0,651100
880,3,1,1,0,3,1945,0,241000
5450,5,5,2,0,3,2014,0,3418800
1290,2,1.5,1,0,3,1969,0,268500
1010,2,1,1,0,3,1956,0,200000
1690,4,1.75,1,0,5,1946,0,400375
1350,2,1.75,1,0,3,2005,0,429000
680,3,1,1,0,4,1903,0,230000
2860,4,2.25,2,0,3,1982,0,1200000
610,1,1,1,0,4,1918,0,314200
2660,4,2.5,1,0,4,1967,0,513000
1390,2,1,1,0,5,1908,0,535000
2290,6,3,2,0,3,1980,0,420000
2110,3,2.5,2,0,3,1989,0,345950
1200,3,2,1,0,4,1931,0,483500
2360,4,2.25,2,0,3,2001,0,695000
2350,4,2.5,2,0,3,1993,0,295000
1590,3,2.25,1,0,3,1976,0,434975
1810,3,2.5,2,0,3,1992,0,513000
1900,3,1.75,1,0,3,1963,0,360000
1250,3,1,1,0,3,1956,0,234900
3280,4,3.5,2,0,3,2007,0,963000
870,2,1.5,1,0,3,1924,0,595000
3570,4,3.25,2,0,3,2006,0,942500
3780,4,3.25,2,0,3,2002,0,1029000
1190,3,1,1.5,0,3,1904,0,350000
2280,4,2,2,0,4,1991,0,416500
1030,3,1,1.5,0,3,1912,0,209900
2870,3,1.75,1.5,0,4,1907,0,802000
1520,4,1.5,1,0,4,1960,0,230000
3700,3,3,2,0,3,1982,0,489000
2240,3,1.5,1,0,3,1956,0,497000
1920,3,2.25,1,0,3,1965,0,250000
2560,3,3,2,0,3,1994,0,925000
1840,4,2.5,2,0,3,1991,0,390000
2080,3,2.75,1,0,3,1988,0,415000
1600,3,2,1,0,5,1952,0,785000
2168,3,2,1.5,0,3,1907,0,575000
860,2,1,1,0,3,1924,0,170000
2100,4,1.75,1,0,5,1915,0,750000
1140,3,1,1,0,4,1967,0,230000
3090,4,3,2,0,3,1978,0,855000
1330,3,1,2,0,2,1967,0,235000
1360,2,1,1,0,4,1937,0,335000
3420,5,3,2,0,3,1952,2005,1195000
2180,4,2,1.5,0,3,1927,0,677000
1800,3,2,2,0,5,1925,0,575000
1120,2,1,1,0,3,1924,0,450000
2980,3,2.5,2,0,3,1999,0,817250
2600,4,2.25,1,0,3,1968,0,440000
1550,2,2,1.5,0,4,1900,0,526000
3330,3,2.25,2,0,3,1986,0,762500
2200,4,2.5,2,0,3,2000,0,325000
3840,4,3.5,2,0,3,1998,0,840000
840,2,1,1,0,3,1939,0,377500
1270,3,1.5,1,0,4,1954,0,212500
3240,4,2.5,2,0,3,1985,0,749400
2480,3,2.5,1.5,1,4,1974,0,663000
4470,3,2.25,2,0,3,1953,2004,1476000
1780,3,1,1,0,3,1957,0,261000
1850,4,2.5,2,0,3,1997,0,515000
2200,3,2.25,2,0,3,1987,0,410000
2760,3,2.25,1,0,3,1969,0,336000
1090,2,1,1,0,3,1948,0,440000
3090,4,2.75,2,0,3,2014,0,908950
820,2,1,1,0,5,1968,0,554000
1445,3,2.25,2,0,3,2003,0,387000
1810,4,2.25,2,0,3,1961,0,268643
1620,3,1.75,1,0,3,1954,0,514000
1060,2,1.75,2,0,3,1977,0,420000
1050,3,1.75,1,0,5,1968,0,199000
1010,3,1,1,0,4,1949,0,225000
2050,4,2.5,2,0,4,1993,0,320000
970,2,1,1,0,5,1904,0,204995
1540,3,2,2,0,3,2005,0,376000
3000,4,2.75,2,0,3,2004,0,705000
3190,4,2.5,2,0,3,2001,0,725995
1870,4,2.5,1,0,3,1977,0,285000
2200,4,2.5,2,0,3,1987,0,285000
3070,4,2.5,2,0,3,2005,0,731000
3730,4,3.75,2,0,4,1986,0,1564350
2440,4,2.5,1,0,3,1955,1993,510000
990,2,1,1,0,3,1909,0,620000
4160,3,4,2,0,3,1989,0,1110000
3670,4,3.5,2,0,3,2005,0,796000
910,3,1.5,1,0,3,1943,0,255000
1940,3,2.5,2,0,4,2000,0,807000
1780,4,2.5,2,0,3,2000,0,315000
2200,3,2.25,2,0,4,1986,0,637000
6410,4,4.25,2.5,0,4,1906,0,2725000
2070,3,2,1,0,3,1981,0,490000
2040,3,1.75,1,0,3,1962,0,253000
2320,4,2.5,2,0,3,2004,0,325900
1440,2,2,1,0,3,1952,0,425000
1700,4,2.5,2,0,3,1997,0,215000
1700,4,2.5,2,0,3,1997,0,315000
2050,3,2,1,0,3,1926,2001,724800
800,2,1,1,0,4,1953,0,295000
1800,3,1.75,1,0,3,1951,0,509007
1460,5,2,1.5,0,3,1910,0,306000
1290,3,1.75,1,0,3,1984,0,205000
1900,3,1.5,1,0,4,1968,0,275000
1480,3,1.75,1,0,3,1963,0,685000
2090,4,2.5,1,0,3,1969,0,465000
1950,4,2.25,1,0,3,1968,0,560000
1250,3,1.75,1,0,3,1964,0,458500
990,3,1,1,0,3,1959,0,354000
2740,3,2.5,2,0,3,1998,0,441000
1260,3,1.75,1,0,2,1952,0,194000
2150,4,2.5,2,0,4,1991,0,316500
1750,3,1.75,1.5,0,4,1929,0,524950
2880,3,2.25,2,0,4,1983,0,1052000
2590,4,2.25,2,0,4,1975,0,925000
2430,3,1.75,1.5,0,4,1924,0,780000
1470,2,2,2,0,3,2005,0,241000
2020,3,2.75,1,0,5,1954,0,519000
610,2,1,1,0,4,1918,0,286000
3000,3,2,1,0,3,1962,0,400000
920,2,1,1,0,4,1923,0,255000
1070,3,1.75,1,0,3,1953,0,152000
3410,4,2,2,0,4,1972,1987,599000
1820,4,2.5,2,0,3,2001,0,330000
1060,2,1,1,0,3,1926,0,461000
3070,5,2.5,2,0,3,1995,0,620000
2300,4,2.5,1,0,4,1958,0,352500
1610,3,2,1,0,3,1988,0,435000
2830,5,2.75,2,0,3,2006,0,725000
970,3,1,1,0,3,1982,0,300000
1680,3,2.5,2,0,3,1989,0,252000
2040,4,2.75,1,0,4,1974,0,464625
1450,3,1,2,0,3,1950,0,340000
2870,4,2.25,1.5,0,4,1905,0,1325000
1870,5,2,1,0,4,1969,0,455000
2490,4,3.5,2,0,3,2003,0,495000
3350,4,2.5,2,0,3,2002,0,925000
3190,4,2.75,2,0,3,2006,0,587000
1560,3,1.75,1,0,4,1944,0,524000
2750,4,2.5,2,0,3,1905,2005,1030000
920,2,1,1,0,4,1980,0,176000
1140,2,1,1,0,3,1947,0,249900
2520,3,2.5,1.5,0,3,1988,0,499500
3150,5,3.5,1,0,5,1974,0,600000
2040,4,2.5,2,0,3,2003,0,294000
1780,4,2,1,0,3,1963,0,272000
2240,3,2.5,2,0,3,1996,0,390000
3270,4,2.5,1,0,4,1971,0,700000
3110,5,2.75,2,0,3,2006,0,635000
1850,4,1.5,2,0,3,1929,0,920000
1570,3,1.75,1,0,4,1983,0,500000
750,2,1,1,0,3,1942,0,263500
2240,4,2.25,2,0,4,1967,0,975000
1870,3,2.5,2,0,3,2001,0,575000
2683,4,2.5,2,0,4,1987,0,822000
1490,3,1,1,0,3,1954,0,300000
2340,4,2.5,2,0,3,1999,0,487600
1700,4,2,1,0,3,1955,2010,500000
1450,2,2,3,0,3,2014,0,680000
3310,3,2.5,2,0,3,2004,0,419000
1520,4,1.75,1,0,3,1949,0,450000
1260,5,1.75,1.5,0,3,1926,0,650000
1840,3,1.75,1,0,4,1964,0,550000
1750,4,2,1,0,4,1942,0,330000
1450,4,1,1.5,0,4,1932,0,282510
6330,4,4,2,0,3,2000,0,2385000
1260,2,2,1,0,3,1983,0,230000
2100,4,1.75,2,0,3,1909,2004,750000
2430,4,2.5,2,0,3,2002,0,321000
4250,4,3.25,2,0,5,1980,0,2196000
1830,4,2,1,0,3,1958,0,245000
1310,2,1,1,0,3,1913,0,510000
3090,4,3.25,2,0,3,2004,0,751000
2560,4,2.5,2,0,4,1987,0,675000
1930,3,1.75,1,0,3,1967,0,295000
1460,2,1,1,0,2,1925,0,312000
3460,3,3,2,0,3,1988,0,730000
3290,5,3.5,2,0,3,2005,0,762500
820,3,1,1.5,0,3,1910,0,150000
1480,3,1,1,0,3,1954,0,270000
1420,4,2,1,0,4,1963,0,400000
2790,3,2.5,2,0,3,2002,0,650000
1390,2,1.5,1,0,4,1954,0,530000
950,3,1,1,0,4,1954,0,248000
3000,4,3.5,1,0,5,1949,0,760000
1280,4,1,1.5,0,3,1960,0,199000
870,2,1,1,0,3,1960,0,240000
1360,3,1.5,2,0,3,1945,0,415000
1000,3,1,1,0,3,1959,0,228000
2740,4,2.5,1,0,3,1992,0,525000
1560,3,1.75,1,0,4,1940,0,399950
2590,4,2.5,2,0,3,1988,0,781000
1850,3,2.5,2.5,0,3,2004,0,827000
2500,5,2.25,1.5,0,4,1968,0,525000
3280,4,2.5,2,0,3,2004,0,671300
670,2,1,1,0,3,1919,0,175000
2890,5,2.75,1,0,4,1963,0,1100000
3000,5,2.5,1,0,3,1966,0,800000
1920,4,2.5,2,0,3,2002,0,329950
1960,4,3.25,2,0,3,1979,0,445000
2000,3,1.75,1,0,3,1979,0,237000
3600,6,4,2,0,3,1945,2006,1112500
2740,4,2.5,2,0,3,2006,0,438900
3650,9,4.5,2,0,3,1915,2010,1280000
2310,4,2.5,2,0,3,2005,0,600000
2095,4,2.5,2,0,3,2002,0,670000
1560,2,2,1,0,3,2004,0,519000
1880,3,2.25,1,0,3,1984,0,320000
840,2,1.5,2,0,3,2005,0,270000
2730,3,2.5,2,0,3,1998,0,1000000
860,1,1,1,0,3,1907,0,330000
2320,3,2,1,0,3,1956,0,657500
1540,3,1.75,1,0,3,1967,0,450000
890,3,1,1.5,0,3,1928,0,150000
4290,4,2.5,2,0,3,2004,0,792500
1950,3,2.5,2,0,4,1978,0,540000
1010,3,1,1,0,4,1968,0,229900
2830,4,2.5,2,0,3,2003,0,533000
1500,4,1.75,1,0,4,1977,0,239000
3370,3,2.5,1,0,3,2000,0,713900
3160,4,2.5,2,0,3,1999,0,427500
1110,3,1,1.5,0,4,1955,0,302000
3830,3,2.5,2,0,3,1991,0,1150000
3160,3,2.5,2,0,3,2006,0,555000
2100,3,2.25,2,0,3,1996,0,495000
2240,3,1.5,1,0,3,1953,0,495000
1060,2,0.75,1,1,5,1947,0,340000
2350,4,2.25,1,0,4,1983,0,464950
1940,4,2.5,2,0,3,1998,0,320000
1160,1,1,1,0,3,2009,0,440000
1840,3,1.5,2,0,5,1961,0,686000
2260,4,1.75,1,0,3,1976,0,555000
840,2,1,1,0,4,1909,0,361500
2830,5,3,2,0,3,1923,0,1240000
1600,4,1,1,0,4,1966,0,154950
1370,3,1.75,1,0,3,1982,0,247200
1960,3,2.25,1,0,3,1984,0,250000
1470,3,1.5,2,0,4,1907,0,590300
2740,5,2.75,1,0,4,1960,0,541125
1090,2,2.5,2,0,3,2004,0,310000
2460,4,2.75,1,0,3,1976,0,704111
1820,3,2.25,1,0,4,1964,0,277500
1960,4,2.75,1,0,5,1954,0,325000
1760,3,2.25,2,0,3,1995,0,289200
720,1,1,1,0,4,1908,0,185000
3470,4,3.5,2,0,3,2007,0,1445000
1370,4,2,1,0,2,1947,0,420550
2370,4,2.25,1,0,3,1968,0,603000
1390,3,1,1.5,0,3,1903,0,345000
1840,3,2,1,0,5,1928,0,650000
2790,5,3,1,0,5,1973,0,589950
1460,2,2.25,2,0,3,2007,0,309950
2620,3,2.5,1.5,0,4,1998,0,775000
2230,4,1.5,1.5,0,3,1918,0,590000
3250,4,3,2.5,0,3,1905,2007,863500
1190,3,1,1,0,3,1943,0,517500
2090,3,3,1.5,0,5,1922,0,700000
2580,3,2.5,1,0,3,1956,1997,699000
2100,3,2.5,2,0,3,2005,0,350000
3160,4,2.5,2,0,3,1987,0,795000
2090,3,2.5,1,0,3,1962,2014,543000
1570,3,2.5,2,0,3,2001,0,325000
1020,3,1,1.5,0,3,1900,0,337500
1300,2,1,1,0,4,1955,0,425000
2110,3,2.5,1,0,3,1986,0,780000
1210,2,1,1,0,4,1948,0,259000
1990,4,1.75,1,0,4,1968,0,524400
1630,3,2,1,0,3,2003,0,260000
1384,2,2,2,0,3,1990,0,273000
3380,4,2.5,2,0,3,1997,0,639900
2480,4,2.5,2,0,3,2001,0,420000
1270,3,1,1,0,4,1957,0,510500
1010,4,1,1.5,0,3,1947,0,290000
1490,3,1.75,1,0,4,1944,0,226000
820,2,1,1,0,4,1916,0,300000
1810,3,2,1,0,3,1967,0,407450
3060,4,2.25,1,0,3,1965,0,390000
2980,6,2.75,1,0,3,1965,0,1058800
3440,3,2.5,2,0,3,1991,0,610000
1820,3,2.5,1,0,3,1959,0,239975
2320,3,2.5,1,0,3,1987,0,375000
2620,4,2.5,2,0,3,2004,0,742500
2190,4,1.75,1,0,4,1956,0,450000
1780,3,2.25,1,0,3,1967,0,300000
2200,3,1.75,1,0,3,1975,0,216600
1600,3,1.75,1.5,0,3,1924,0,525000
2450,4,2.25,1,0,4,1954,0,455000
2680,4,2.25,2,0,3,1986,0,390000
1850,3,1.75,1,0,4,1982,0,450000
1740,4,1,1.5,0,3,1924,0,382000
1490,3,2.25,1,0,4,1987,0,287000
1960,4,2,1,0,2,1971,0,460000
1380,3,2.25,2,0,3,2009,0,435000
1510,2,1,1.5,0,3,1935,0,575000
1410,3,1.5,1,0,3,1906,0,626700
1440,4,1.5,1.5,0,3,1922,0,352000
920,3,1,1,0,4,1951,0,650000
1090,3,1,1,0,4,1962,0,197000
2790,8,2.75,1,0,3,1977,0,340000
1840,3,2,1,0,3,1968,0,560000
1340,3,1.75,1,0,3,1972,0,354000
2570,4,2.5,2,0,3,1999,0,670000
3010,4,3.5,2,0,3,2005,0,769000
2160,4,2.5,1,0,3,1940,0,650000
2140,3,1.75,1,0,3,1953,0,650000
2090,4,1.75,1,0,4,1970,0,289950
1810,3,1.75,1,0,4,1977,0,300000
1760,4,1.75,1,0,5,1962,0,471000
2500,4,2.5,2,0,3,1990,0,639000
930,2,1,1,0,3,1952,0,287000
3030,4,2.5,2,0,3,1992,0,740000
1460,3,2,1,0,4,1990,0,499922
2940,4,2.5,2,0,3,1986,0,675000
3360,5,2.75,2,0,3,2014,0,738515
